accent,text,old_id,new_id,status,corr,recheck
uk,bedroom,g3u12e4072,te3de147ba6fb36b2,same,1.0,
uk,bedside,g9u18e4870,t406f7fe01b63bf91,same,1.0,
uk,bee,ox-g2u1e0078,t194bb01620ff73fb,same,1.0,
uk,beef,g4u5e0041,tca3cd186e5ab036c,same,0.9378,
uk,beekeeping,wy-g8u12e2292,t5679d8d26f71ed4f,same,1.0,
uk,beep,wy-g4u5e0747,teb1afd6cd34d71a0,same,1.0,
uk,before,g6u10e0332,t9028648dabf94a8c,same,0.985,
uk,"before i got to the bus stop, the bus had already left.",n00120,t5375f365517579c9,same,1.0,
uk,"before, i was quiet. now, i'm very active in class.",n00121,t5a9f0e131db6e89d,same,1.0,
uk,begin,kb0077,tc79b18a932d588e9,same,0.9978,
uk,beginning,ra-g7u7e0675,te0c640d7484c4df5,same,1.0,
uk,behave,kb0078,t40ed0d1428cdb172,same,0.9674,
uk,behavior,ra-g7u11e0891,ta34fc969e0d20c41,same,1.0,
uk,behaviour,wy-g8u5e2018,tca27be82a1123c4e,same,1.0,
uk,behind,g5u5e0168,tdb952c154b80eccd,same,0.9963,
uk,beijing,g10u7e5657,t3eee8a71ddb23635,MISMATCH,0.064,0.0867
uk,beijing roast duck,n00122,te5699bd1c2dd744b,MISMATCH,0.0753,0.052
uk,being,ra-g8u18e1452,tfa4194c50a35c097,same,1.0,
uk,belgium,n00123,t37edb86e8d041a60,MISMATCH,0.0456,0.0615
uk,belief,wy-g8u11e2252,t5aeab16daa2bf980,same,1.0,
uk,believable,n00124,t9d9ed015b095057e,MISMATCH,0.0507,0.0598
uk,believe,kb0079,t003c99638f564795,same,0.9992,
uk,believe in,n00125,t1af9d56617333dfa,MISMATCH,0.0013,0.0551
uk,bell,kb0080,t4ba63d613a8ecf8a,same,0.9963,
uk,belong,g9u8e0651,t27922f74721f4d50,MISMATCH,0.8899,0.098
uk,belong to,g9u8e0657,tb24d46ac8e5f5c9e,MISMATCH,0.0861,0.0679
uk,below,kb0081,te2fd763398cfe62c,same,0.9988,
uk,belt,kb0082,tc397de637531243b,same,0.9969,
uk,ben,n00126,t997cfcf23d0fe1b0,MISMATCH,0.2023,0.1294
uk,benefit,kb0083,ta4c7d871497973ce,same,0.9968,
uk,benefit from ...,n00127,tc16c2839506e4676,MISMATCH,0.1148,0.0931
uk,beside,g5u5e0167,tf6c8040934184092,same,0.9785,
uk,besides,n00128,t5c82eab369d6a934,MISMATCH,0.1376,0.067
uk,best,wy-g9u12e0958,ta1f02abfffffaa65,MISMATCH,0.3482,0.0813
uk,best friend,g16u9e6282,t238120368cc5b35e,same,1.0,
uk,beth,n00129,t6c7052b1f50872f3,MISMATCH,0.1214,0.3328
uk,better,g8u3e0482,te6fc4244196384fc,same,0.942,
uk,between,g3u13e4092,tb7adfa6975b1479c,same,1.0,
uk,beyond,wy-g8u7e2143,t16f66bfc52cc7e77,same,1.0,
uk,bicycle,ox-g2u4e0093,t7fcbcb5e0b6af501,same,1.0,
uk,big,wy-g2u5e0181,tfb8d64fb32015689,same,1.0,
uk,big ben,g4u12e4035,tec565caa5277c915,MISMATCH,0.0569,0.0787
uk,bigger,n00130,t1700607dbf8b28d0,MISMATCH,0.5017,0.1351
uk,bike,g3u13e4093,tac8c806c38bf7d55,same,1.0,
uk,bill,ox-g6u3e0524,t7e4749232e5fc475,same,0.9829,
uk,billion,ox-g8u4e0753,t2318a76d4f7e07bd,same,0.9994,
uk,billy,n00131,t7a0331c74206cf7a,MISMATCH,0.3854,0.0667
uk,bin,kb0084,t5ab5acf682b4c71d,same,0.998,
uk,biography,ra-g8u24e1782,tef9d544eeea17c0c,same,1.0,
uk,biology,g7u9e0426,t820d328e159f0dae,same,0.9963,
uk,bird,ox-g2u1e0079,tbeddf4d1e63d9637,same,1.0,
uk,bird feeder,wy-g6u4e1154,t6ad82abf4e13bf52,same,1.0,
uk,birth,kb0085,tcf331b2e97a7de51,same,0.9978,
uk,birthday,g3u6e3987,t49210a432a7bbac4,same,1.0,
uk,birthmark,wy-g8u1e1773,t3f2d896827a1a982,same,1.0,
uk,biscuit,ox-g2u5e0099,tcde137a1867089ff,same,1.0,
uk,bit,kb0086,t8b1686d6ccc06975,same,0.942,
uk,bit by bit,n00132,tca77384807187aec,MISMATCH,0.0885,0.1304
uk,bite,g3u2e3917,tcc95fb507b902a8e,same,1.0,
uk,bite through,n00134,t727d015bca9bb349,MISMATCH,0.2823,0.1224
uk,black,wy-g1u4e0051,t870638fb5843cb43,same,1.0,
uk,blackboard,g4u1e0003,tf09ab95749c6834c,same,0.9992,
uk,blank,ra-g9u32e2177,t8571a3127a03a890,same,1.0,
uk,bleed,kb0087,t2bf7960b6f986f51,same,0.9877,
uk,blind,kb0088,t28bb0398123ceb81,same,0.999,
uk,block,g9u12e0694,t049a3c8654f8ca03,same,0.9983,
uk,blood,kb0089,tf6fbc71b4b8d5f31,same,0.9991,
uk,blouse,kb0090,t9beef65a01bd381e,same,0.9933,
uk,blow,kb0091,t6dcab3702823bb7f,same,0.9988,
uk,blow out,n00135,t80b79b79636cec4a,MISMATCH,0.0718,0.083
uk,blow sb away,wy-g8u3e1892,t6152f30c3671035c,same,1.0,
uk,blue,wy-g1u4e0048,t927dcf91fcf287db,same,1.0,
uk,blue sky rescue,n00136,t78c79eb456298548,same,1.0,
uk,board,wy-g4u3e0324,t49370582118f97d2,same,0.9937,
uk,boarding school,n00137,t6d62218a0813ef8c,MISMATCH,0.1487,0.0463
uk,boat,g2u5e0864,t557a82a0ca54de4b,same,0.9979,
uk,body,g1u2e0720,tec2edbeabbed4a40,same,0.9969,
uk,boil,kb0092,td83b43137d254512,same,0.9993,
uk,boiling,wy-g8u11e2269,tdf0ada789ea8f4c8,same,1.0,
uk,bone,ox-g8u5e0765,t3b9c1c8cd8426792,MISMATCH,0.0455,0.1484
uk,book,ox-g1u2e0010,t6513959f38ac1335,same,1.0,
uk,book fair,n00138,td645c2bc155a4c3d,MISMATCH,0.2581,0.1161
uk,bookcase,g7u4e0373,t31be368a8b825c32,MISMATCH,0.7545,0.1544
uk,bookmark,wy-g3u13e0599,ta1a658ccc9eeee6c,same,1.0,
uk,bookshop,g2u4e0851,tc23d0757b99388ef,MISMATCH,0.8181,0.1156
uk,bookstore,g6u1e0244,tc4c065a7b8ec6f68,MISMATCH,0.7314,0.1418
uk,boot,g6u3e6645,t4f9c0a27bd8c674f,MISMATCH,0.2794,0.0396
uk,border,wy-g7u9e1613,t32a642a9477bf895,same,1.0,
uk,bored,ox-g4u9e0388,t77bf7167dca6d2a1,same,0.9937,
uk,boring,g8u1e0463,te58fef7987de56ec,same,0.9883,
uk,born,ox-g7u1e0606,t729e7b4161c87feb,same,0.9998,
uk,borrow,ox-g7u2e0620,te7a5e4afbd41a945,same,0.985,
uk,boss,kb0093,t6aa76c87fe95c6d2,MISMATCH,0.2949,0.0574
uk,both,kb0094,t7f8120fe2df2d811,same,0.9978,
uk,bottle,g5u5e0163,t055bdf1ce6e639fc,same,0.9927,
uk,bottom,n00139,teccf223ecaa78e54,MISMATCH,0.1622,0.1445
uk,bought,n00140,t60c172116412ba7d,MISMATCH,0.0766,0.1326
uk,bow,g9u10e0673,tb360de7c0f256fca,MISMATCH,0.106,0.152
uk,bowl,g4u5e0047,td7a75a7e9f6a8860,same,0.999,
uk,box,wy-g1u8e0096,t83bfa848670f0651,same,1.0,
uk,boy,wy-g1u2e0027,t3a1e58a9e1a51f35,same,1.0,
uk,brain,ox-g8u11e0828,t21239765f8fbddaa,MISMATCH,0.0513,0.1318
uk,branch,n00141,tb6fa2d8a4c3ec503,MISMATCH,0.2151,0.0945
uk,brand,n00142,t50c9527581933f94,MISMATCH,0.1812,0.0812
uk,brave,ox-g7u10e0697,t488c942ccd8d38c7,same,0.9974,
uk,bravely,ra-g8u23e1729,tf0624d4aff2dffa9,same,1.0,
uk,brazil,n00143,tfa479cfb20adf5ab,MISMATCH,0.0293,0.0428
uk,bread,g3u3e3927,t67582bc9a3df7629,same,1.0,
uk,break,ox-g6u7e0569,t4c58fc177d47eb85,same,0.9971,
uk,break down,wy-g9u6e2525,t6b71521f996029d1,same,1.0,
uk,break out,ra-g9u33e2228,t6536c755e689d51b,same,1.0,
uk,break up,ra-g9u33e2234,t4c78648248101009,same,1.0,
uk,breakfast,g3u13e4094,t7aae6791bc0b7b1f,same,1.0,
uk,breath,kb0095,t97be679ae1eebd8b,same,0.9543,
uk,breathe,wy-g7u5e1405,t85e6173e9e5e9e13,same,1.0,
uk,breeze,n00144,tff22d47ad321c43e,MISMATCH,0.3319,0.0627
uk,brick,ra-g9u31e2123,t4f1d69806c0b33bd,same,1.0,
uk,bridge,g5u6e0177,tee0f8ca517bcc426,same,0.9972,
uk,brief,ra-g9u33e2241,tc99ecf6ed3465d54,same,1.0,
uk,bright,kb0096,t6df345cf0390662f,same,0.997,
uk,bright peak,n00145,tbb772ded65185dba,MISMATCH,0.1829,0.1011
uk,brightly,wy-g7u11e1680,t54ba9b6b0703063f,same,1.0,
uk,brightness,n00146,t74a090ea162bfd61,MISMATCH,0.04,0.1583
uk,bring,kb0097,tdf58b53906186abb,same,0.9791,
uk,bring back,n00147,t983fa95c8b0e581c,MISMATCH,0.0531,0.1392
uk,bring out,wy-g9u3e2407,t4136f7ee3cfb9ec0,same,1.0,
uk,bring to life,g9u17e4859,t411697eea84bf881,same,1.0,
uk,britain,n00148,tf69b248d6d6788f4,MISMATCH,0.2052,0.068
uk,british,n00149,t84ddecce86fff0e6,MISMATCH,0.1979,0.0643
uk,broaden,ra-g9u27e1930,te0129c05ee02bb5a,same,1.0,
uk,broken,n00150,t96b1b4e5038868de,MISMATCH,0.4741,0.0896
uk,brother,wy-g2u2e0143,ta33f0297c23087bb,same,1.0,
uk,brown,g1u5e0748,t84d081fb845abab5,same,0.998,
uk,bruised,n00151,tc392afaae88f4de1,MISMATCH,0.4447,0.0855
uk,bruno,n00152,t2a48e1ee5b8ca5b8,MISMATCH,0.0054,0.0605
uk,brush,g7u11e0444,t76d7ea5d13d7fde2,MISMATCH,0.5694,0.0669
uk,budget,ox-g8u12e0839,t10fa1fdea834dae0,same,0.9288,
uk,build,kb0098,t6cccb6195f456521,same,0.999,
uk,build-up,n00153,t5ee91216ccb2e17b,MISMATCH,0.3834,0.0945
uk,builder,ra-g8u13e0948,tb912b1773509a467,same,1.0,
uk,building,g5u6e0178,t113a0876544c8ee0,same,0.9829,
uk,bulb,ra-g9u10e0769,tff12e602f53b16d4,same,0.9994,
uk,bully,kb0099,t06f63ba1268d5c5e,same,0.987,
uk,bump,n00154,tc47e81857d607f79,MISMATCH,0.2026,0.1145
uk,burial,n00155,tbc8a22e6450cedaa,MISMATCH,0.2027,0.132
uk,burn,kb0100,t4901aaf64cd2aa78,same,1.0,
uk,burning,n00156,t37bfa07a723fbe75,MISMATCH,0.3034,0.0933
uk,bus,g3u13e4095,t326cc663a57ba65c,same,1.0,
uk,bus driver,g4u6e3940,t8232f6cbd72a79bb,same,1.0,
uk,bus stop,n00157,tf522a3a99e95e62e,MISMATCH,0.093,0.0726
uk,business,kb0101,t52db82796776f7ec,same,0.9982,
uk,businessman,ox-g5u3e0428,t4021e364a437dd3e,same,0.9726,
uk,busy,ox-g4u5e0349,t40b826186c262693,MISMATCH,0.8361,0.0442
uk,but,g3u13e4096,t5324da02281eea2e,same,1.0,
uk,but many resources are running out.,n00158,t2a3e29a8392810ba,MISMATCH,0.1068,0.024
uk,butter,ox-g5u4e0432,tf4b25bf0cc40fdee,same,0.94,
uk,butterfly,kb0103,ta7a1de2eda8d0240,same,0.9523,
uk,buy,g3u3e3937,t885f19a31ba32066,same,1.0,
uk,buy some gifts,g5u11e4177,tc2117606b43c49bb,MISMATCH,0.0377,0.0804
uk,buy toys,g4u8e3983,t9b1501e090b980e7,MISMATCH,0.085,0.0778
uk,by,ox-g2u9e0179,t61eda9ae9a036cf3,same,1.0,
uk,by accident,g9u6e0638,ta74e88ed8a93f138,MISMATCH,0.0545,0.0767
uk,by bike,ox-g2u9e0182,ta1a9e78afbae83db,MISMATCH,0.0506,0.0662
uk,by boat,g4u3e3882,t7ebee9324ffcec6c,same,1.0,
uk,by bus,ox-g2u9e0181,t4131151af2e4cef4,MISMATCH,0.1207,0.0778
uk,by car,g4u3e3884,t0a1105fb7c3c3b5f,same,1.0,
uk,by mistake,g9u6e0639,t8bf66f9491ff0033,MISMATCH,0.0962,0.0558
uk,by no means,wy-g8u10e2240,te617b786bbc66487,same,1.0,
uk,by plane,g6u2e0253,t01c3e4cf87c02e76,MISMATCH,0.0343,0.0939
uk,by school bus,g4u3e3888,t2aed8886d5b0147d,same,1.0,
uk,by ship,g6u2e0255,tf47424a635953a42,MISMATCH,0.1326,0.0859
uk,by subway,g6u2e0256,t383939a942b76bea,MISMATCH,0.0504,0.0772
uk,by taxi,g6u2e0254,t5af49375a5eb4ad2,MISMATCH,0.1683,0.0997
uk,by the end of,n00159,t1a4f51df21846190,MISMATCH,0.05,0.0727
uk,by the time,g9u12e0698,t9d5849098056c57d,MISMATCH,0.0742,0.0553
uk,by the time ...,n00160,tf69a27cdfdab0448,MISMATCH,0.0367,0.0741
uk,"by the time i got back to school, the bell had rung.",n00161,t77cf336f54b81930,same,1.0,
uk,by train,g6u2e0257,t07aba61c6e0bb64a,MISMATCH,0.0345,0.117
uk,bye,g1u1e0708,t416d90fdfef12f9f,same,0.9732,
uk,bye for now,n00162,tf76298fdbf9489f4,MISMATCH,0.1033,0.0659
uk,bye.,wy-g1u1e0007,t9220b8bc16d1b828,same,1.0,
uk,cabbage,kb0104,tf4e1503aaa2fb7b9,same,0.9214,
uk,cactus,ra-g7u5e0465,t930facb1f48b17ab,same,1.0,
uk,cage,n00163,t643df5ff4ea43d4a,MISMATCH,0.2514,0.1511
uk,cake,g3u3e3928,t5ef4f80e8c03b84c,same,1.0,
uk,calendar,kb0105,t49d904bac4994fd0,same,0.9976,
uk,cali,n00164,t9588c7a290f61a31,MISMATCH,0.1006,0.1038
uk,call,kb0106,tda2ad283ad3e175f,same,0.9991,
uk,call back,ra-g7u11e0144,t27246aa3855bc349,same,0.9992,
uk,call in,n00165,td55d79cc3832e784,MISMATCH,0.177,0.1468
uk,call sb up,g8u8e4559,te2dfaa8fee58e0d2,same,1.0,
uk,calligrapher,ra-g8u14e1060,t26d1b39a9556e87a,same,1.0,
uk,calligraphy,ox-g9u9e0928,t6ee319fa15476fa0,same,0.9979,
uk,calm,ox-g5u9e0489,t271d66deb354c541,MISMATCH,0.3087,0.0925
uk,camel,wy-g7u6e0660,t9eaedd78c50d4bd5,MISMATCH,0.8912,0.0705
uk,camera,ox-g5u8e0477,t34d0dd53602671df,MISMATCH,0.8852,0.0612
uk,camp,wy-g6u9e0581,te700232457fa3757,same,0.9756,
uk,campfire,g4u12e4037,t8635883eeb42a0d8,same,1.0,
uk,can,g1u9e0787,td6da40db8e4a3228,same,0.9566,
uk,can i buy a new pair?,n00166,t957e5aa5142d7453,same,1.0,
uk,can i help you?,n00167,t9c9ba649e20f17c8,MISMATCH,0.0403,0.0796
uk,can i play on mum's phone?,n00168,t40a9409ebb7eb2ae,same,1.0,
uk,"can i use your eraser, please?",n00169,t25ef1e4254814ea9,same,1.0,
uk,can i wear this new shirt today?,n00170,tbdadb354c7e20420,MISMATCH,0.1341,0.1133
uk,"can you make robots, sarah?",n00171,t5b02dd590af2b1a8,MISMATCH,0.1669,0.0523
uk,can you please pass me the vegetables?,n00172,t5f21564b0044a2a8,same,1.0,
uk,can't,g8u3e5417,t8d51ddd17fea849c,same,1.0,
uk,canada,g3u7e1002,t8ebe4853f2580be3,MISMATCH,0.8601,0.059
uk,canadian,n00173,t84a4fdc7fced05fb,MISMATCH,0.5023,0.0763
uk,canal,ra-g8u23e1747,t7e1e6e2af29a740f,same,1.0,
uk,cancel,kb0107,t9c611cb3dd5bec0b,same,0.9696,
uk,cancer,kb0108,tb7a26183469bc902,same,0.9722,
uk,candle,g3u13e4097,t784efd26a085ebea,same,1.0,
uk,candy,g3u13e4098,t69668188f210fd29,same,1.0,
uk,cap,g3u5e3961,ta1dd4cc02fbafccb,same,1.0,
uk,capital,ox-g7u3e0626,t3885185f55bee6a8,same,0.995,
uk,captain,ra-g9u32e2158,t74a570b04268e485,same,1.0,
uk,car,wy-g2u10e0225,td83e1a4558aa7c56,MISMATCH,0.1959,0.0653
uk,carbon,ox-g6u6e0553,t1b69906ddc1f25b6,MISMATCH,0.483,0.0942
uk,card,ox-g2u8e0165,te8210778bc1d7860,MISMATCH,0.1753,0.0742
uk,care,ox-g6u10e0596,t08a7c2a9cb35a39a,same,0.9551,
uk,care about,g8u3e0487,td43cf80d4ab2399b,MISMATCH,0.0459,0.1036
uk,care home,wy-g5u8e1019,tdbba31927b2a5f16,same,1.0,
uk,career,ox-g5u3e0430,t7af99023e59e6063,same,0.9984,
uk,careful,g3u14e4099,t178f27f14c51a01f,same,1.0,
uk,carefully,n00174,t24592d5f573ee080,MISMATCH,0.0781,0.1091
uk,careless,kb0109,t3fa3904c30db0e28,MISMATCH,0.7227,0.0831
uk,caring,n00175,t8ddb00f6d488a861,MISMATCH,0.2347,0.092
uk,carrot,g7u6e0397,tb3a453ee71f7cb75,same,0.9168,
uk,carry,kb0110,t76a594636a67c2ce,same,0.9953,
uk,cartoon,g8u5e0504,te2724736a3b305b0,same,0.9966,
uk,cartoons,g5u5e4097,t0d3973f35c265807,same,1.0,
uk,carve,ra-g9u31e2110,ta3b32ff7cafec5b4,same,1.0,
uk,case,kb0111,t1dc3f6ca7f18f9f5,same,0.9685,
uk,cash,n00176,t969f9beed1a4b438,MISMATCH,0.1861,0.0956
uk,cashier,wy-g8u7e2134,t144097242c1f2d1e,same,1.0,
uk,castle,ra-g9u15e0839,t2d9264a64f89ccee,MISMATCH,0.1133,0.0759
uk,casually,g8u7e4540,t4eb1cded9dd14376,same,1.0,
uk,cat,ox-g2u2e0084,t3327dd2c7b9d982f,same,1.0,
uk,catch,g3u14e4100,t194eca66b38717d7,same,1.0,
uk,catch fire,n00177,t438625976e5fd1cf,MISMATCH,0.0385,0.0859
uk,cause,kb0112,tde06c76666ef5e7b,same,0.9907,
uk,cave,n00178,t2ff068dadefaa1c9,MISMATCH,0.2486,0.1336
uk,celebrate,g9u2e0596,tdf5544107915e844,same,0.9759,
uk,celebration,n00179,t3e9c43e49d3f7de7,MISMATCH,0.1178,0.0816
uk,celsius,ra-g8u18e1394,td0ab487754e4a7e4,same,1.0,
uk,cent,kb0113,tab90ff872c344c86,MISMATCH,0.2681,0.0826
uk,centimeter,g6u3e4254,tfe0e4e0121230421,same,1.0,
uk,centimetre,ra-g8u14e1100,tfc6afbc79584801c,same,1.0,
uk,central,kb0114,t7a18303c35ab13b5,same,0.965,
uk,centre,kb0115,tf060ea1dd83723df,MISMATCH,0.6086,0.078
uk,century,kb0116,tbad395858ef6183e,same,0.9785,
uk,ceremony,ox-g9u9e0922,tb002e33c53f6a087,MISMATCH,-0.1372,0.1126
uk,certain,kb0117,td5b4967e716dbadd,same,0.9696,
uk,certainly,n00180,t04936a0222051b5b,MISMATCH,0.0665,0.1009
uk,chain,n00181,tfdb09d1eff4b8e2f,MISMATCH,0.1999,0.142
uk,chair,g7u4e0372,t3bb79e621b21be87,same,0.988,
uk,chalk,kb0118,t85a09966062b0e00,MISMATCH,0.8919,0.0856
uk,challenge,ox-g9u10e0935,t85ba4219131714b5,same,0.9105,
uk,challenging,n00182,tc114be2b7ede675b,MISMATCH,0.1033,0.0759
uk,chameleon,wy-g3u8e0426,t4e1c79ded77103ff,same,1.0,
uk,champion,ox-g5u5e0449,t69ac478ffc448956,MISMATCH,0.8869,0.0738
uk,chance,kb0119,t06db3179d161c7ec,same,0.978,
uk,change,kb0120,t5ec99a75d508ed18,same,0.9237,
uk,changeable,n00183,t3bf62474443a7348,MISMATCH,0.1815,0.0692
uk,channel,ra-g9u16e0846,t148e9ca61adc47c9,same,0.9906,
uk,chapter,g17u2e7821,tc3c91e4120e334ac,same,1.0,
uk,character,ox-g8u10e0813,t14f8bd32fa3cc138,same,0.9954,
uk,characteristic,kb0121,t973e78321b6f9bd9,MISMATCH,0.0484,0.0633
uk,charge,ra-g9u32e2179,t4f117578c64ffd26,same,1.0,
uk,charity,ox-g6u10e0592,t9812c37fb9767115,MISMATCH,0.6822,0.1173
uk,charles dickens,n00184,ta46f0c20affd5f52,MISMATCH,0.0354,0.1009
uk,charming,ra-g9u35e2270,t09f97d4699fc6a13,same,1.0,
uk,chase,g12u3e7220,t6ab21c3b39a57afe,MISMATCH,-0.0021,0.0871
uk,chat,kb0122,tf4b9072f0eaeb42c,MISMATCH,0.237,0.0743
uk,cheap,ox-g2u7e0157,t087458a2b4462405,same,1.0,
uk,cheat,kb0123,t426e0b8b019d5d36,same,0.9813,
uk,check,kb0124,t0337d7900d1c9626,MISMATCH,0.8608,0.0865
uk,cheek,n00185,t835142205785dc07,MISMATCH,0.2884,0.027
uk,cheer,kb0125,t89b1e11ea86cbce6,MISMATCH,0.2261,0.0603
uk,cheers,n00186,t63ca2eedb7228d20,MISMATCH,0.1904,0.0768
uk,cheese,ox-g5u4e0433,t502c9df285720307,same,0.985,
uk,cheetah,n00187,t148cee5cbe79da4b,MISMATCH,0.13,0.0828
uk,chemical,ra-g9u4e0695,t500507029e230958,same,0.9989,
uk,chemistry,kb0126,tb1d8a2d62e0f8228,same,1.0,
uk,chen jie is making the bed.,n00188,tf86bdb85bf309241,MISMATCH,0.1372,0.0548
uk,chen jie. she's funny. she often makes me smile.,n00189,t6dc4192f71a49b57,same,1.0,
uk,chess,g7u10e0435,tdbdb3795eb277ec7,same,0.9548,
uk,chi,g14u1e7402,t45fb55dc11eb76d4,MISMATCH,0.1958,0.0814
uk,chick,ox-g1u10e0067,t5ff3738b85af06d5,same,1.0,
uk,chicken,wy-g2u5e0175,t11a6211964c6ce52,same,1.0,
uk,chief,n00190,tddfbc52b363624e3,MISMATCH,0.3111,0.0474
uk,child,kb0127,t3de3b8e72fac8e94,same,0.9893,
uk,childhood,ra-g9u25e1849,teb5ac7a33ae81cf2,same,1.0,
uk,children,g3u11e4060,t251fcf7997d49f79,same,1.0,
uk,children's day,g4u7e5042,tfb494d4baf228224,MISMATCH,0.157,0.168
uk,china,g3u14e4101,t42f1b29a0579127d,same,1.0,
uk,china put a rover on mars.,n00191,t430baf6c12dac9e3,same,1.0,
uk,chinese,g3u7e3991,t3c65db872054440d,same,1.0,
uk,chinese chess,n00192,t62b56c264044436e,MISMATCH,0.0905,0.0479
uk,chinese knot,wy-g3u6e0358,td5f4b92e71aa4280,MISMATCH,0.0567,0.0536
uk,chinese new year,g9u10e5586,tdcd92a73847a71b7,MISMATCH,0.1736,0.1351
uk,chip,kb0128,tc6a6b20f8071c84e,same,0.976,
uk,chips,wy-g5u7e0467,te6b064644cbe2e7c,same,0.9526,
uk,chocolate,ox-g5u4e0436,tc613fdd26584cf38,same,0.982,
uk,choice,g9u7e0646,tc35103ed28cb58b4,same,0.9716,
uk,choir,g12u1e7179,tc6688c080bad593f,MISMATCH,0.1175,0.1221
uk,choose,g9u7e0643,tf4366a8a608cc7af,MISMATCH,0.8144,0.0504
uk,chopstick,n00193,t2b70b364f7ca4e17,MISMATCH,0.1315,0.107
uk,chopsticks,g4u5e0046,t1c0bafc53d8e701a,MISMATCH,0.3602,0.0992
uk,chore,kb0129,te4f3849c97efbd32,MISMATCH,0.6125,0.1231
uk,christmas,ox-g2u8e0164,t6c49b278e426bb91,same,1.0,
uk,christmas day,g5u8e4133,tc346b90ca2cf7b5e,same,1.0,
uk,christmas eve,wy-g9u2e2389,tcf0a89ab9aa2af57,same,1.0,
uk,christmas tree,g2u6e0879,t90127313010c9591,MISMATCH,0.075,0.0415
uk,chug,wy-g4u5e0751,tb776a8c2a60e91e0,same,1.0,
uk,cinema,g3u14e4102,t1ea4a5a7199db915,same,1.0,
uk,cinnamon,n00194,t6169016eb1ae2cf5,MISMATCH,0.3319,0.0587
uk,circle,kb0130,tbd832d631b79e180,MISMATCH,-0.1172,0.0856
uk,citizen,kb0131,t18ecd2347618f4c8,MISMATCH,0.5913,0.0633
uk,city,g3u14e4103,t35cd87f39178f512,same,1.0,
uk,civil war,ra-g9u33e2227,tf7a5b792e972d6c7,MISMATCH,0.2349,0.0862
uk,civilization,n00195,t13084ea3ea6a0f31,MISMATCH,0.0451,0.0734
uk,clang,wy-g6u1e1113,t7cd6a8c740febc89,same,1.0,
uk,clap,g4u5e5027,t6d7e7e602bf0c2db,same,1.0,
uk,clarify,ra-g8u23e1731,tf17f1b56f9d6a5db,same,1.0,
uk,clark,n00196,td9ac83bc3f47acf4,MISMATCH,0.1713,0.1022
uk,class,g3u1e3902,t5e68685e786106ac,same,1.0,
uk,class teacher,n00197,tcf614424a6d0de7b,MISMATCH,0.2417,0.1524
uk,classic,wy-g9u2e0855,t9b20d32d127ae949,MISMATCH,0.654,0.0865
uk,classical,ra-g8u8e0423,tf7caf3a781f2e228,MISMATCH,-0.1274,0.1194
uk,classmate,g2u2e0831,tec1d1cdfc12e0e27,MISMATCH,0.8653,0.0869
uk,classroom,g3u8e4001,t69df7794c89c48c6,same,1.0,
uk,clause,n00198,t1cad75aa5dd97b43,MISMATCH,0.3591,0.1208
uk,clay,n00199,t0289db098eb4b2aa,MISMATCH,0.2621,0.2027
uk,clean,ox-g4u6e0359,t35c005639a247fb9,same,0.9978,
uk,clean ... off,n00200,te9ab6fce0f1ecb69,MISMATCH,0.1615,0.0349
uk,clean my room,g5u7e0186,t2f58360ef04341d3,MISMATCH,0.058,0.0472
uk,clean the room,g5u6e4101,t61d585ad17045df9,same,1.0,
uk,clean the window,g5u10e4156,tbdc21f2fc904e1c1,same,1.0,
uk,clean up,g8u12e0577,tf20f37ecbb5eed0c,MISMATCH,0.243,0.0975
uk,cleaned,n00201,t4a2da4a5c3d6692b,MISMATCH,0.3208,0.0774
uk,cleaner,n00202,t63ba5fcd5dad70d9,MISMATCH,0.4396,0.0648
uk,cleaning the room,g3u11e4053,t361bc4612eb3f43c,same,1.0,
uk,clear,kb0132,t1ee762d845480fbc,same,0.9623,
uk,clear sb's throat,wy-g8u5e2016,ta84b5e0b45d6b301,same,1.0,
uk,clear the air,n00203,tee682c2c2486d0e8,MISMATCH,0.1426,0.0713
uk,clear the table,n00204,t6b9b2333e198f59c,MISMATCH,0.0433,0.0695
uk,clearly,n00205,tcd170af65fc2491c,same,1.0,
uk,clerk,n00206,td0b46d8d7da75cac,MISMATCH,0.1746,0.1356
uk,clever,g5u1e0127,t1f6566d9c0e9e11c,same,0.9726,
uk,click,kb0133,t0cfe286a73616f2c,same,0.9949,
uk,cliff,n00207,t5da97bcdb82345ed,MISMATCH,0.2397,0.0985
uk,climate,ox-g6u6e0552,tf82621f763ecbdd6,same,0.9973,
uk,climax,n00208,t8ab671ca32f5d5cf,MISMATCH,0.4661,0.0898
uk,climb,ox-g4u4e0335,tfb8610fb79197cd8,same,0.964,
uk,climb a hill,g4u2e3860,t534d00d13692d8c6,same,1.0,
uk,climb on the window ledge,g4u5e3923,ta35a73d6be931bc5,same,1.0,
uk,climber,n00209,t4b4218bddf8f2150,MISMATCH,0.3955,0.0999
uk,climbing,g5u11e0227,t1a9277132cb9839d,same,0.9982,
uk,clock,ox-g2u10e0184,tc6a03c78a344ea66,MISMATCH,0.1485,0.073
uk,close,g1u7e0770,t3654ada0606cdab8,same,0.9888,
uk,close the ...,wy-g1u5e0069,t2f603bc835a094ca,MISMATCH,0.1104,0.0575
uk,closed,n00210,t4e42c526fec580ec,MISMATCH,0.1939,0.1346
uk,closely,ra-g9u29e2019,t3707afd6afbd529b,same,1.0,
